ASVID,Domain,Supergroup,Division,Phylum,Subphylum,Superclass,Class,Infraclass,Superorder,Order,Family,Genus,Species
994f63ec426d91db7e7fb403ffb4037a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.
1d0340668845daf8a2a790008f8ada48,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
385d8c2f441aac538f273d246e13fd69,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_4,Acantharea_4d,Acantharea_4d_X,Acantharea_4d_X_sp.
17d2490fe855503e2e2b474c46a285a1,Eukaryota,Opisthokonta,Animalia,Cnidaria,Hydrozoa,Hydroidolina,Siphonophorae,,,,,,
86e021b99495099d08e8fae26951b8ba,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Mediophyceae,Mediophyceae,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_cf_tortissimus
a779123e689e4c9585c5ef603d765405,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-30,Dino-Group-II-Clade-30_X,Dino-Group-II-Clade-30_X_sp.
045e8485a434e9a1aba785b56488306c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
a47382a036f52bfb87141024c157765c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
b1eb5355eb841bddf550ba76220b4dd5,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadophyceae,Pyramimonadophyceae,Pyramimonadales,,,
24cd839b75df3a42cdbb9db988e43966,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,,,,,,,
241129c42ab94a9973124353ed6e8c3d,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B4,Prymnesiophyceae_Clade_B4_X,Prymnesiophyceae_Clade_B4_X_sp.
b3cdaa4a1af261b89c1901993257b413,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
3a2959bc6aac17891a31ccdd4a016558,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Spumellaria,Spongopylidae,Schizodiscus,Schizodiscus_stylotrochoides
54ff4956600852969a5527578cb4f7d6,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-8,Dino-Group-I-Clade-8_X,Dino-Group-I-Clade-8_X_sp.
9d4927c2402f19a0813e6ad2579e7979,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
00d6bfde091f4202127a57affe3f4854,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_C,Acantharea_C3,Litholophus,Litholophus_spB
f5fda79cf09ec0877fb6bb60b6e91fc6,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae_Clade_E,Prymnesiophyceae_Clade_E_X,Prymnesiophyceae_Clade_E_XX,Prymnesiophyceae_Clade_E_XX_sp.
6b309591256f3a6bd8f781584ba0b2ea,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.
1c824122ca248ed195adfca3333aac18,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.
9855cf7e899c5cceec0a75c94d8b7c5f,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
84839796b1d18642326344a25aec3e47,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Nassellaria,Nassellaria_2,Nassellaria_2_X,Nassellaria_2_X_sp.
059ce5876bd9227a5316e6b0e00c8d53,Unassigned,,,,,,,,,,,,
70759f9af821d6a4262edf20fb3e6d71,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,,,
4643fcf0d18c6dd6146b78443495184e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
1330d53250642562d83d80e53d450043,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
a4a286a125a2eed0dcda8e666d06a90b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
04c7a7c6a18ff358ea0964f97140ae40,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
7d8cd71a9ac79bfd66b7847ff2fae721,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Oligohymenophorea,Oligohymenophorea,Oligohymenophorea,Apostomatia,Opalinopsidae,Chromidina,Chromidina_sp.
c7c54044ff89ed6fed0e2095fa27070c,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-B,RAD-B,RAD-B,RAD-B_X,RAD-B_X_Group-II,RAD-B_X_Group-II_X,RAD-B_X_Group-II_X_sp.
19d76defffb6e54da7a52a123be96549,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
9843d163c891152603c5b6099a9c9ba8,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Sagenista_X,MAST-8,MAST-8A,MAST-8A_sp.
dd69778a5cfafd2d180704e5a91691de,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
d1968e87eb634b605e4eb17c86339fab,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
454e05445cc8f0dacd8e0b95470ff439,Eukaryota,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea,Choanoflagellatea,Acanthoecida,Acanthoecida,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp.,
fe4a3f3b41a77cf14f4d22213e0e9bea,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Spumellaria,Spumellaria_X,Spumellaria_XX,Spumellaria_XX_sp.
769733a0290b30a588d120b84c3201a3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,,,
1d0b83117556cfb34050a5b61a11636d,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.
0f48c281717ea8011b2e182ec600773d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
57ed3cd5d560480d5e563037a5cb3f8e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,
26380d78c11e829fbbce92e562fac0ff,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
dc85b3cd6ec624edd97f4c69bbc2c3e2,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
58c5d522e65cf753a31025909ff8e019,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.
f6f02106af7154ffdd097d7066998188,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
6b770eaaa3c77e45dbb79c2778b62918,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,
a15d7eaa1debc3623ff8570e40101e10,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
b7cb0dcfc2c30a7fcf3b265a8154b870,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
37e7b97bd594b7cb174ada8c0c650f94,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
af275966fb1f0468db12f45feaba97ba,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Chloropicophyceae,Chloropicophyceae,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula_pacifica
601de97c43557ed85639642421ad0acc,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_sp.
4d89a14e51fefe2ae8c83d4bcd239f65,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,,,,
402abe67e2f8baec2ce3faadd321479a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
49e0d6d46080b80a850e2cf8dd4112a3,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB15,Labyrinthulomycetes_LAB15_X,Labyrinthulomycetes_LAB15_X_sp.
1250fc880f6f58c4e43850a036e3b82a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.
5834093a38041343731ac48d210b6c3a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,,,
37e5fd2e3039216997a8e24aabec4292,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Tontoniidae,Pseudotontonia,Pseudotontonia_simplicidens
51a3f3c78746eb6076630b4fa6d4f8fb,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,,
ad46cf53d88f797e4c7ec8ee658be54e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
42119d6ebd41c42885b3d0dd0b1ac75e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
d6d3e362c56daeb50530f08c42beafae,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Mamiellophyceae,Mamiellophyceae,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastigaceae-AB,Crustomastigaceae-AB_sp.
c9e8d206463c2c1b657e79f4935dc7f7,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
4d7aa5af0b841896aacf32346511d2a2,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
9a6bec5b0113ae3a2b2b80489275aee4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
0fb96f77dff8fef73e77f208aaac7183,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.
5244a9533f65a5ab263bcd05c5629325,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
ac23989c8f549a54db52022596a14a86,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.
80fac31113b7b2dc47e7827be4e92893,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
c8849ad8171aa5198de72780c49aabdc,Eukaryota,TSAR,Rhizaria,Cercozoa,Cercozoa,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,NPK2-lineage_X_sp.
a7309559cc0443e7bf3aef2c1bb2c05a,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_X,Telonemia_X,Telonemia_XX,Telonemia_XX,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
ef1a4d0ea8ab4c3c03ced97ce055a993,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.
50192c5bf7a8fc54d416485ef35ea40d,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.
8f18d8446b6e69cf0861548d37eefd14,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-29,Dino-Group-II-Clade-29_X,Dino-Group-II-Clade-29_X_sp.
86c33a24a2da1f38d067cfec803a014e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
19734e3a475da85fe894abae7c35d98e,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Bolidophyceae,Bolidophyceae,Bolidophyceae,Parmales,Parmales_env_1,Parmales_env_1_X,Parmales_env_1_X_sp.
4fd9f8ab4249e736b62a6510b6d2bb88,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
7cfd185d3fe72e51adf7e58ad7170fa3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
8ace9f9d36fe38577dc951333fa4f71e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
7c3658391ddfa109732e5b7f582268b5,Eukaryota,Archaeplastida,Picozoa,Picozoa_X,Picozoa_X,Picozoa_X,Picozoa_XX,Picozoa_XX,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXXX,Picozoa_XXXXX_sp.
2c6bb2cd48ff630b2cbbd0ec817b995a,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_F,Acantharea_F3,,
bf605bb2da88a87a00dcf04a60b61af5,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-B,RAD-B,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.
7d8b66253e487fe5463a2a51e3e7fb10,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ac8e6fa6062964f450470a19a27c16d1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
0f67ec3152a61aa8fc00137c09b8af22,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-27,Dino-Group-II-Clade-27_X,Dino-Group-II-Clade-27_X_sp.
1f314d76c1d27bebb206319ac2b5f736,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Mediophyceae,Mediophyceae,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
49b90284cb6e11bf03fbfabb41af232c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
68c365851224a96adfde47321f95fb07,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-B,RAD-B,RAD-B,RAD-B_X,RAD-B_X_Group-IV_X,RAD-B_X_Group-IV_XX,RAD-B_X_Group-IV_XX_sp.
8e5d06a9de37bec37a7278609d42e11c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
1d328d9bed571225af56baab08b2fe0d,Eukaryota,Haptista,Centroplasthelida,Centroplasthelida_X,Centroplasthelida_X,Centroplasthelida_X,Pterocystida,Pterocystida,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XXX,Pterocystida_XXX_sp.
fa79d28bdd2d8cfefa8e036711bc4205,Eukaryota,,,,,,,,,,,,
e4dc93e95b85a262e6d18854bfb8e346,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4_X,Haptophyta_Clade_HAP4_XX,Haptophyta_Clade_HAP4_XXX,Haptophyta_Clade_HAP4_XXX_sp.
650d6eda6e6187bd72cc2f97762d28cc,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.
73c3f0465abf0a18b77ffee5b57342e4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
c0dfe9136210438477f2f74a5a33656e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
fbcbddeec7151eeb396aabc8a2e8c929,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
4d2ae730bd96cc47c3c74a5513b20737,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
3f5cc6a0169b135b0519bc2b36882661,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-7,Dino-Group-I-Clade-7_X,Dino-Group-I-Clade-7_X_sp.
dc599995397dd15e757d9c6b3f6d16d1,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Opalozoa,Opalozoa,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
9a937121c3ac0878398606dc6c9f00c8,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,Dino-Group-I_XX_sp.
e50fb7cab905ec4363dd8b325c584650,Eukaryota,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea,Choanoflagellatea,Acanthoecida,Acanthoecida,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,Stephanoecidae_Group_H_X_sp.,
e275ff3292302b259da720d3d2401f42,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
1dc2f111767f55683a596b7fe86789ff,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
b35054cf4157b7f2bc414d44ffd15cd3,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Opalozoa,Opalozoa,Opalozoa,Nanomonadea,MAST-3,MAST-3D,MAST-3D_sp.
d3a84dbcb7d09a9fbb18de36d287407c,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium_sp.
d1e68b5a7da68d7205baf19db59c8a18,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,,,,,,,
c48eb16964cea42bb097cfbb0889ab6f,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Mamiellophyceae,Mamiellophyceae,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus_prasinos
4fddec742f93616d0d338fb7a23db893,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium_minutum
