OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
52537ea26fd0f897e6084ff7f5acc0d8,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,
8c794e38b972beb94b38ea3899be9c15,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
cdf54fb9fade366ee95aed3bf5e4af31,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,JL-ETNP-F27,uncultured_bacterium
5334434f2643f8b73cc9224ffafab511,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
7840bf57c0437a16c72cf919317109b6,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,marine_metagenome
cc1e9cc7b5d5c955b025d6e85c5bab2d,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,metagenome
63a0744ee998b73b09860cd3ebf21989,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium
43c811eee73713e92df41d5df808efb2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_Owenweeksia
2d67b394597984f462f125f55233caeb,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,uncultured,uncultured_marine
0873fa5dcd48c0b015a9b877048c5b72,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
3e55906ed8ff656a2279c79afb9fcfdf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,
57a5a0771bcb2845e74489bf098a9704,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
c844881dd44f857ea20d68dbce286309,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,uncultured_bacterium
74bec561068b4a5827d35b68780fc56f,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,uncultured_marine
c412964f447c38514ca5011e22b5ea2f,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,uncultured_sediment
98df1fcba9d4210a04d8c18631866df9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
70df7580f9678203318ff42bfa9d3678,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
18d7d33131afb75b2147f97834d04ed8,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
e3abbabd0a089c4f55c21439dc79dca2,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,uncultured_marine
139800b81ac7e633aacc96b9c288b1d9,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
07771eb3b9fd571055b111ce0eca1104,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
c1015933ca82a043af984b1543c614f6,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
4859578d58f2b2dcd0ecd94330dabe31,Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,HgCo23,HgCo23,uncultured_bacterium
d4462eafbb5cc00e021332fe35dec0ff,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,uncultured_marine
9086da5fc22ec56c760986dc2d982422,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,uncultured_organism
ed0fa4de138bed07db2cfa42328b720e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
a1964187b63324357271844acc319ccf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,uncultured_marine
de85803d149b33a25770bc0cb39c6c30,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
0e520fda6a4c97dfd3de16befe8b15ac,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
c01cdc638cebb768d8c19f7275a651b4,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_thaumarchaeote
69b8d8e62cef1f982d8eb2a6d18f1474,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
ae24a9d0d5a559feb31ef478f23873bd,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
3ee5b8c2efe478af7918190b35f60e48,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
de09945b6ebce475faa772f76f2a2113,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,uncultured_deep-sea
941fd34e7f0bca5c86ca5183f6b18abc,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
3123b8c5523f5828d504ae1c1fb06e43,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
de7312e01e6088299d0619eb484c313d,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
516c7ca1e08948df7f2b7df1f9892571,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,
d24b2d62ecbe6c6d7c00e200b515fc8c,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_marine
92382e525235642bf12ec202f094da0f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,
6bdfcaf6767e7c67e5dc86f6b7154d7c,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
c8eb56a15429d44cfdb0f13f7f244b41,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
2d40b5a8fd069db4ab6a4c252d30358a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
4e0bb13ca7758bea488f41e3813918cb,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
bd2d57886f042032d8b1013815ed39b3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
9bbdb9accefe3cf4f38fa0a237f15d43,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,
e5417c9544c6b8ade4ca3e333b8e9249,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,
269e9c050c08617d280372b83fe31207,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
dc0df7c67f7644c7ea22c00d4d10f2d4,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,
7389cccd0edafeec5dc45312da072c88,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,Marine_Group_III,uncultured_marine
81cfa87a47c096fa90d4e6bd998dfb57,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,hydrothermal_vent
3472beb3906d8205a2ce86e5463a2348,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,uncultured_bacterium
940eff60421fd0e42c1b7ef4e4546511,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SM23-30,SM23-30,uncultured_bacterium
fe7cb2ac6e5bc90543b62fd020f5fe25,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,metagenome
2c58fb3cd7af382778c7aac4d37b9b6a,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,
16deb441696518a28bb70b242f87a615,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
840e75fd248253536a1eb89efd27a5bf,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,uncultured_Nitrospina
1e071c235ba683f7288eb96ba71e4775,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,
3d84ad4940cfd82b123112a50bdf6a51,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593,marine_metagenome
8702cdebb80a0aaf61361fa6f6605fd0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
686c33b162571c1679c198033481e190,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
ac46f504d0db9890317436f80e414f03,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,uncultured_organism
dbae594534073a8cf9af1f2e699d290b,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,hydrothermal_vent
40c0cf2d434f12e0d909357f05a41832,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
2ed34d5cd96fdd84b4c997239e7b9fb8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,
e3ea942c7dcb09dddd2f41b2d7c2be4e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,
8067b7d1f406375f823ec8c1f2358718,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
3bbf6057e68a3a55ecb022fc8aec71c8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_Owenweeksia
56606e6b7d2f685ed263b82a20f3b47c,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,
f4e9fc4d14a9d278077c22bab8594160,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
0ec34f670862dd95baa54d8d4bfdd9bd,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
112e67627d12466fc18007c606aa4ea2,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_marine
2d076d5c2d95f5d84c07b62e8c5a5796,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
abbbe4740b1ef7f74e9d3d25d9a82e02,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,
d52e4387ff249e9a441a4c90270240d6,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
49d2d2576b887085591f3c4f9ac98279,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,uncultured_organism
a1eb2470ebfb9b4dd0332802308167ca,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,uncultured_archaeon
cf864ef7107ddc62ee7615475b3d9d81,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
07af50166dd87f8075ae6065ba4e5d28,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
6fd61c75da8b1e3e27be26452d559d95,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
35f78ca7cba16351bddec6aab5d28fa6,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
86716e27ba448adc8d005a428ac38646,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_Owenweeksia
a3740dcc04135223fa99d60a0f6bdaee,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
1da054f0de85f4f4f21d497b788ca7b3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,
f8dae94396d2459817c4d21b4af1ae76,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
d378a0d099d9b1848f2c7e674aef2c68,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,uncultured_marine
755481f12d58311d4eac6af2a9a874ec,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7_clade,uncultured_gamma
80c5720bcb9536790087f2e5c8df4efb,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
d33cc9564df848ef7ff72adb86a64e69,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
b2d9363f382f3f47ef1eb4727ea2525e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
afb695a2c4785cc4a88652fd57ef0928,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,SAR86_cluster
c26eabaa37aa928f256d3154f7605566,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
c371def27b9d23f8fe3dcd6180e049c2,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,Candidatus_Thioglobus
3cc16fb5b5c0dcd00987d1366dcc7dcd,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Cytophaga_sp.
f390b6014fc211faa89ff4478a317203,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,uncultured_Parvibaculum
ee2a7ea34537d5558f4a547270cc7ba2,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
433abbc08dbac2a57fb4c64a383de025,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
10b742a6ad160fc9b6a34a53c97b3abe,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
37ecf23fb2b644dbd23a1bcc784964ee,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,Gemmatimonadetes_bacterium
e1593f3156acba94eddfc1593b8f5d3b,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21,Subgroup_21,Subgroup_21,uncultured_bacterium
0a919bdb9ef7462508d289d19439c225,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
49d011830113805a38792e034c94e879,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,seawater_metagenome
50d5f30a0dd8ce94857124fb5be94681,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
60f9a916aaf0b78aaa7c4b5e0fb7cca2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
620f1df14894fa601182ae23c03698d3,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,uncultured_sediment
b06566c989253d7655318525531ed7e1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
eb020bbc27a156e1d6186abe42feb00b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,uncultured_Pelagibacterales
2af2670bdee517ce13cf5265c55b427c,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,hydrothermal_vent
18d40d1f740b715bc06249d92d967e27,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pseudofulvibacter,uncultured_Flavobacteriaceae
fd93338107a6fc700e25b5fb748b6b11,Archaea,Crenarchaeota,Nitrososphaeria,Marine_Benthic_Group_A,Marine_Benthic_Group_A,Marine_Benthic_Group_A,
44026b92365799a8d71ed38c5d7a7841,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593,uncultured_Rickettsiales
07aaa77ecf15feb1425c3214f44f3695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,uncultured_bacterium
5a0b0d44af509cfedc16ef4a6535bd2f,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,
284e10bc0d5f8f96c5a73fcbfcca5bdd,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,unidentified_archaeon
06ee5ea0894c00906484a0e23d8cb5c2,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,uncultured_marine
bacbd667e106c681a5cc1c2e70868998,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A_clade,KI89A_clade,uncultured_bacterium
ab2bd8cd2d19a478b80f20a7717d657d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
54af424d7454550f2f7e512ba0b47fad,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_Verrucomicrobiaceae
6350dc0884eeb0f71370e855593e2989,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,SUP05_cluster,
6d7032263e90ad440faa721fce6c2ab9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
09be80dfc8e8afc151b0657957077cbc,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
00d094b8bc5aafebbb514950552a54f1,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
b5bde668632fce2954abc89a91eb4d9b,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,uncultured_bacterium
b2c046d79dec83edc961e26bb35b544a,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
04af00e2198cbc0d332a4172aa87307c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
dcb7d35213fe190d0f7e684f94cc2d53,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,
91a48825d5a26123191cd6ae3143e493,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,MWH-UniP1_aquatic_group,uncultured_bacterium
f4663e6400be3601f0119abc4b0ba16b,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
ced9de5244d7e9e823cd12b0df8af11a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
0cab99130139f84c5b9bfc1d71e04afd,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04_marine_group,
6a7b8244b885958dc98a1766d80d3325,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
aa681d89f62fb4938e2527db5203ca69,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
c60f22acafac62a83fb5c769ffc9fdb3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,SAR92_clade,
7a40972d8e43b00c1419fa9705785947,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
f8e201fe942203e45d4fc51536ac4f26,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
c6fad676497181646fee398fb30a9579,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
79034543545874704961c1c87f21c127,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,,
f5194f5082207b4ce30758e67ef4934e,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,uncultured_deep-sea
90ebbeeafee584036b8f24be10d7ce5e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
af061053758bf236207d6fa71a4d094b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
67e00dede0d33285d67af95ffca55aa2,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
9edd3cf4935e0e20981657c30de5cf7f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
57b3beebda7862a64be26dc80e2863c2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
f85433703d224730fabbd58d20859f43,Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,PAUC34f,uncultured_bacterium
100f0fdb6616b5ec1886f99b30624a19,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
2f64a3faeee16aa912de2011bb09693c,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,JTB23,JTB23,uncultured_deep-sea
6165c654ffb72fb5c3d3e6b5efed421d,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,uncultured_marine
2db628110d3ff58b9626c5e1adac0ada,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
8feaa1ca6b8cada8dfcbf831b029ba76,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
d4fa7d93eeb5c4188cfcb13e4fdd0606,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,JL-ETNP-F27,uncultured_bacterium
e5a1c1cfdb970ec976436d26059adc2e,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
627582441f8c614c8c3af58709e53a51,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,A714019,uncultured_Verrucomicrobia
96e18095692565b8b0de42ba4e1c96ee,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_marine
faa41e54069b3ed69e7fa8533515abd3,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),unidentified_marine
25df5330f15df5c0c9a08d793bddeaf4,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
9800c4bde3ba1942a490e20796b92c88,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,
9e05c2f61b673a976ae489cd27d13e64,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured,uncultured_Fibrobacteres
855d4af95a93bb619d125d76b2f6bb87,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,uncultured_marine
4bd57de111c5e2fd09f4e96e4e28db5a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
fdde7813cb1fc775c16d4ac57ba8629d,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella,
18d3d5c33080b2eb930601a100c3822f,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,AT-s2-59,AT-s2-59,uncultured_bacterium
7be1ed8b3fd1e541c7c6677050e207ff,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
4008951e589fe17e917e7ecf03c1b8c6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
043d6df107e816377a066a1d5252ee12,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_Alphaproteobacteria
